time,current,power
0.1892,1.2644,4.8654
0.1894,1.3424,5.1603
0.1896,1.2651,4.886
0.1898,1.1089,4.278
0.1900,1.0994,4.2395
0.1902,1.1094,4.2777
0.1904,1.2066,4.6356
0.1906,1.3297,5.1086
0.1908,1.4919,5.7199
0.1910,1.559,5.9835
0.1912,1.4369,5.5321
0.1914,1.302,5.0051
0.1916,1.364,5.254
0.1918,1.308,5.0253
0.1920,1.2733,4.8972
0.1922,1.2567,4.8459
0.1924,1.1823,4.5542
0.1926,1.1944,4.6033
0.1928,1.2067,4.6409
0.1930,1.4343,5.5049
0.1932,1.4001,5.3877
0.1934,1.215,4.685
0.1936,1.1645,4.4855
0.1938,1.1718,4.5183
0.1940,1.2058,4.64
0.1942,1.4154,5.435
0.1944,1.4093,5.4145
0.1946,1.3624,5.2451
0.1948,1.2889,4.9649
0.1950,1.2079,4.6529
0.1952,1.1788,4.5455
0.1954,1.2322,4.7415
0.1956,1.3075,5.0286
0.1958,1.3044,5.0219
0.1960,1.3082,5.0367
0.1962,1.2804,4.9269
0.1964,1.2694,4.8819
0.1966,1.2858,4.9453
0.1968,1.3578,5.2111
0.1970,1.4814,5.6973
0.1972,1.3417,5.1601
0.1974,1.3146,5.061
0.1976,1.3533,5.1886
0.1978,1.4831,5.701
0.1980,1.3115,5.0465
0.1982,1.2851,4.945
0.1984,1.3255,5.095
0.1986,1.3921,5.3428
0.1988,1.5025,5.7668
0.1990,1.547,5.9281
0.1992,1.6133,6.1884
0.1994,1.5214,5.8451
0.1996,1.4835,5.6876
0.1998,1.5512,5.9411
0.2000,1.6188,6.2066
0.2002,1.6212,6.2124
0.2004,1.616,6.1957
0.2006,1.5667,6.0161
0.2008,1.4235,5.4806
0.2010,1.3766,5.2834
0.2012,1.4514,5.5763
0.2014,1.4643,5.6287
0.2016,1.4918,5.7254
0.2018,1.5601,5.994
0.2020,1.3946,5.3607
0.2022,1.4064,5.4036
0.2024,1.4614,5.6177
0.2026,1.3682,5.262
0.2028,1.3667,5.2481
0.2030,1.5382,5.9067
0.2032,1.4876,5.7241
0.2034,1.2962,4.9931
0.2036,1.2712,4.8967
0.2038,1.3029,5.0058
0.2040,1.3323,5.1345
0.2042,1.2582,4.8491
0.2044,1.2562,4.839
0.2046,1.2828,4.9338
0.2048,1.4227,5.4659
0.2050,1.491,5.7166
0.2052,1.5097,5.8034
0.2054,1.3848,5.3341
0.2056,1.3299,5.1148
0.2058,1.3142,5.0596
0.2060,1.2997,5.009
0.2062,1.2913,4.9688
0.2064,1.3082,5.0419
0.2066,1.2568,4.8363
0.2068,1.3454,5.1663
0.2070,1.5044,5.7889
0.2072,1.3503,5.1988
0.2074,1.3419,5.1476
0.2076,1.5884,6.093
0.2078,1.5953,6.1132
0.2080,1.4821,5.7002
0.2082,1.4587,5.5985
0.2084,1.5261,5.854
0.2086,1.5573,5.9768
0.2088,1.5735,6.0422
0.2090,1.4883,5.73
0.2092,1.3647,5.2569
0.2094,1.3068,5.0414
0.2096,1.1709,4.522
0.2098,1.0645,4.1197
0.2100,0.9403,3.6334
0.2102,1.0531,4.0651
0.2104,1.1272,4.3442
0.2106,1.2181,4.6945
0.2108,1.232,4.7627
0.2110,0.9352,3.6156
0.2112,1.026,3.9624
0.2114,1.1284,4.3444
0.2116,1.2266,4.7323
0.2118,1.125,4.3536
0.2120,0.9033,3.4867
0.2122,1.0691,4.1246
0.2124,1.2328,4.7513
0.2126,1.2739,4.9046
0.2128,1.2718,4.9016
0.2130,1.2009,4.6306
0.2132,1.1933,4.5943
0.2134,1.1996,4.6258
0.2136,1.1768,4.5403
0.2138,1.183,4.5594
0.2140,1.2187,4.692
0.2142,1.2276,4.7337
0.2144,1.1003,4.2582
0.2146,0.9664,3.7266
0.2148,1.1228,4.332
0.2150,1.125,4.3401
0.2152,1.1516,4.4359
0.2154,1.1874,4.5809
0.2156,1.1236,4.3393
0.2158,1.0684,4.126
0.2160,1.1176,4.3097
0.2162,1.1584,4.4621
0.2164,1.2133,4.6783
0.2166,1.1476,4.4321
0.2168,1.0037,3.8804
0.2170,1.0381,4.0135
0.2172,0.9768,3.7784
0.2174,0.9255,3.5796
0.2176,0.8679,3.3569
0.2178,0.9097,3.5115
0.2180,1.0656,4.107
0.2182,1.137,4.3841
0.2184,1.147,4.4228
0.2186,1.1495,4.4255
0.2188,1.1382,4.4003
0.2190,0.9589,3.709
0.2192,0.8541,3.2986
0.2194,0.9898,3.8287
0.2196,0.8625,3.3363
0.2198,0.962,3.7075
0.2200,1.0748,4.1466
0.2202,1.0842,4.1829
0.2204,1.1325,4.3647
0.2206,1.0848,4.1896
0.2208,1.0587,4.0824
0.2210,1.0819,4.1738
0.2212,1.1126,4.2856
0.2214,1.191,4.5876
0.2216,1.1299,4.3592
0.2218,1.1762,4.5214
0.2220,1.2318,4.7524
0.2222,1.036,4.0033
0.2224,0.946,3.6497
0.2226,0.9257,3.5825
0.2228,0.9558,3.6913
0.2230,0.9576,3.6946
0.2232,0.963,3.7209
0.2234,0.9835,3.8023
0.2236,0.9263,3.5737
0.2238,0.9672,3.7372
0.2240,0.9262,3.577
0.2242,0.9157,3.5381
0.2244,0.9006,3.4834
0.2246,0.882,3.408
0.2248,0.9243,3.5605
0.2250,1.1178,4.3057
0.2252,1.2139,4.6734
0.2254,1.1252,4.3388
0.2256,1.0021,3.8701
0.2258,0.9418,3.6372
0.2260,0.8954,3.4597
0.2262,0.8646,3.341
0.2264,0.891,3.4411
0.2266,0.9599,3.709
0.2268,0.984,3.7983
0.2270,0.9656,3.731
0.2272,0.9368,3.62
0.2274,0.9186,3.5404
0.2276,0.9657,3.7295
0.2278,0.9251,3.5653
0.2280,1.0592,4.0779
0.2282,1.1139,4.2976
0.2284,1.031,3.9795
0.2286,1,3.856
0.2288,0.9817,3.7951
0.2290,0.9325,3.6013
0.2292,0.9326,3.5962
0.2294,0.9302,3.5941
0.2296,0.9269,3.578
0.2298,0.9733,3.7509
0.2300,0.9947,3.8394
0.2302,1.0264,3.9577
0.2304,1.0432,4.0185
0.2306,1.0537,4.0633
0.2308,1.0737,4.1358
0.2310,1.1253,4.328
0.2312,1.1217,4.3209
0.2314,1.1517,4.4272
0.2316,1.297,4.9804
0.2318,1.2867,4.9486
0.2320,1.2261,4.7182
0.2322,1.1809,4.5466
0.2324,1.1311,4.3549
0.2326,1.129,4.3446
0.2328,1.1564,4.4476
0.2330,1.1643,4.485
0.2332,1.1585,4.4487
0.2334,1.264,4.8589
0.2336,1.269,4.878
0.2338,1.2689,4.8699
0.2340,1.2859,4.9432
0.2342,1.2632,4.8505
0.2344,1.2976,4.9853
0.2346,1.2755,4.9032
0.2348,1.293,4.9677
0.2350,1.33,5.1047
0.2352,1.3628,5.2306
0.2354,1.3918,5.3446
0.2356,1.3832,5.3058
0.2358,1.3375,5.1439
0.2360,1.2472,4.8017
0.2362,1.1663,4.4927
0.2364,1.134,4.3681
0.2366,1.1863,4.5623
0.2368,1.2175,4.6799
0.2370,1.2193,4.6944
0.2372,1.2147,4.6695
0.2374,1.2446,4.7867
0.2376,1.2507,4.8075
0.2378,1.2774,4.9103
0.2380,1.2841,4.9309
0.2382,1.2658,4.8706
0.2384,1.2529,4.8186
0.2386,1.2004,4.619
0.2388,1.222,4.7024
0.2390,1.2313,4.7332
0.2392,1.2639,4.861
0.2394,1.2622,4.8543
0.2396,1.2809,4.9211
0.2398,1.2487,4.7949
0.2400,1.3034,5.0077
0.2402,1.2993,4.992
0.2404,1.2916,4.9677
0.2406,1.3185,5.0605
0.2408,1.3969,5.3613
0.2410,1.3771,5.2853
0.2412,1.399,5.3722
0.2414,1.3741,5.2821
0.2416,1.2773,4.9124
0.2418,1.2712,4.8865
0.2420,1.2811,4.9169
0.2422,1.3672,5.2473
0.2424,1.522,5.8383
0.2426,1.4305,5.4901
0.2428,1.3702,5.2641
0.2430,1.3492,5.1918
0.2432,1.2572,4.8378
0.2434,1.2108,4.6566
0.2436,1.2492,4.8118
0.2438,1.1872,4.5709
0.2440,1.1554,4.4576
0.2442,1.1372,4.3783
0.2444,1.2157,4.6757
0.2446,1.2352,4.7529
0.2448,1.2494,4.8052
0.2450,1.3002,4.9927
0.2452,1.3059,5.0277
0.2454,1.2137,4.6705
0.2456,1.2181,4.675
0.2458,1.3661,5.2539
0.2460,1.3179,5.0686
0.2462,1.2807,4.9232
0.2464,1.3142,5.0491
0.2466,1.3869,5.3201
0.2468,1.4057,5.4007
0.2470,1.4207,5.4583
0.2472,1.4175,5.4487
0.2474,1.3668,5.2486
0.2476,1.3038,5.0117
0.2478,1.2689,4.8826
0.2480,1.2658,4.863
0.2482,1.2978,4.9915
0.2484,1.2763,4.9035
0.2486,1.3477,5.1807
0.2488,1.295,4.9883
0.2490,1.1688,4.5045
0.2492,1.0976,4.2389
0.2494,1.0358,4.0023
0.2496,1.0935,4.2078
0.2498,1.1433,4.4085
0.2500,1.0883,4.1987
0.2502,1.079,4.1585
0.2504,1.082,4.1743
0.2506,1.097,4.2255
0.2508,1.0937,4.2175
0.2510,1.0726,4.1401
0.2512,1.0749,4.1363
0.2514,1.175,4.5237
0.2516,1.2296,4.7315
0.2518,1.1994,4.6128
0.2520,1.19,4.5814
0.2522,1.2713,4.8819
0.2524,1.3106,5.0405
0.2526,1.2352,4.7579
0.2528,1.2303,4.7344
0.2530,1.2251,4.7168
0.2532,1.1931,4.6005
0.2534,1.1365,4.3754
0.2536,1.1697,4.4985
0.2538,1.1843,4.5618
0.2540,1.1892,4.5738
0.2542,1.2833,4.9383
0.2544,1.2674,4.8844
0.2546,1.0765,4.1597
0.2548,0.973,3.7558
0.2550,1.0702,4.1268
0.2552,1.0861,4.1857
0.2554,1.0645,4.1112
0.2556,0.9933,3.8362
0.2558,0.9075,3.5102
0.2560,0.835,3.2283
0.2562,0.9354,3.6067
0.2564,1.0847,4.1761
0.2566,1.1625,4.4802
0.2568,1.145,4.4083
0.2570,1.1241,4.3322
0.2572,1.1035,4.253
0.2574,1.0864,4.1871
0.2576,1.0612,4.0919
0.2578,1.0724,4.1332
0.2580,1.125,4.3333
0.2582,1.1367,4.3764
0.2584,1.1523,4.4388
0.2586,1.1416,4.3904
0.2588,1.1521,4.4378
0.2590,1.1923,4.5857
0.2592,1.203,4.6363
0.2594,1.1382,4.3912
0.2596,1.0967,4.2246
0.2598,1.1106,4.2758
0.2600,1.1678,4.496
0.2602,1.1482,4.4184
0.2604,1.0987,4.2388
0.2606,1.009,3.8929
0.2608,1.0136,3.9085
0.2610,1.0724,4.1332
0.2612,1.1256,4.3357
0.2614,1.1406,4.3889
0.2616,1.1521,4.4424
0.2618,1.1237,4.3263
0.2620,1.1235,4.3276
0.2622,1.1357,4.3748
0.2624,1.1282,4.3502
0.2626,1.0342,3.9878
0.2628,1.0281,3.9665
0.2630,0.9949,3.8364
0.2632,1.0594,4.081
0.2634,1.0811,4.1601
0.2636,1.1246,4.3251
0.2638,1.2485,4.8069
0.2640,1.1354,4.3757
0.2642,1.1175,4.3069
0.2644,1.0887,4.1936
0.2646,1.0831,4.1743
0.2648,1.0852,4.178
0.2650,1.0791,4.1611
0.2652,1.0842,4.1764
0.2654,1.1575,4.4565
0.2656,1.169,4.5031
0.2658,1.1392,4.3905
0.2660,1.1512,4.4322
0.2662,1.1059,4.2599
0.2664,1.1641,4.4817
0.2666,1.1855,4.5642
0.2668,1.1513,4.4303
0.2670,1.1279,4.3425
0.2672,1.176,4.5252
0.2674,1.173,4.5161
0.2676,1.1568,4.4582
0.2678,1.1267,4.3423
0.2680,1.1185,4.304
0.2682,1.1583,4.4593
0.2684,1.1711,4.5019
0.2686,1.2842,4.9339
0.2688,1.2845,4.9349
0.2690,1.2723,4.8959
0.2692,1.2135,4.6695
0.2694,1.1907,4.5819
0.2696,1.1667,4.4871
0.2698,1.2069,4.6443
0.2700,1.2123,4.6575
0.2702,1.211,4.6649
0.2704,1.1683,4.4956
0.2706,1.1859,4.5633
0.2708,1.1602,4.4623
0.2710,1.1335,4.364
0.2712,1.1268,4.336
0.2714,1.1201,4.3147
0.2716,1.1191,4.3109
0.2718,1.1245,4.3359
0.2720,1.1427,4.3993
0.2722,1.2083,4.6375
0.2724,1.307,5.0189
0.2726,1.3445,5.163
0.2728,1.3074,5.0281
0.2730,1.2791,4.917
0.2732,1.2561,4.8335
0.2734,1.2149,4.6797
0.2736,1.2103,4.6523
0.2738,1.2082,4.6515
0.2740,1.213,4.6628
0.2742,1.2238,4.7067
0.2744,1.2098,4.6601
0.2746,1.2133,4.6589
0.2748,1.2931,4.9708
0.2750,1.3479,5.1758
0.2752,1.3425,5.1634
0.2754,1.3022,5.0055
0.2756,1.2976,4.9853
0.2758,1.2674,4.8768
0.2760,1.1785,4.5347
0.2762,1.2285,4.7198
0.2764,1.2597,4.8448
0.2766,1.252,4.8077
0.2768,1.3092,5.0327
0.2770,1.3196,5.0753
0.2772,1.2084,4.6524
0.2774,1.143,4.3984
0.2776,1.2046,4.6304
0.2778,1.3238,5.0809
0.2780,1.3733,5.276
0.2782,1.3518,5.1937
0.2784,1.3902,5.3357
0.2786,1.3967,5.366
0.2788,1.3277,5.1009
0.2790,1.3513,5.1864
0.2792,1.3813,5.3152
0.2794,1.2594,4.8438
0.2796,1.2381,4.7644
0.2798,1.2016,4.6262
0.2800,1.2445,4.7862
0.2802,1.2502,4.8031
0.2804,1.2919,4.966
0.2806,1.3299,5.1095
0.2808,1.2857,4.9448
0.2810,1.3952,5.3463
0.2812,1.4755,5.6661
0.2814,1.4166,5.4341
0.2816,1.4001,5.3681
0.2818,1.4047,5.3941
0.2820,1.3733,5.2733
0.2822,1.3923,5.3549
0.2824,1.3389,5.1469
0.2826,1.3304,5.1114
0.2828,1.3053,5.02
0.2830,1.3261,5.0974
0.2832,1.3038,5.0091
0.2834,1.3033,5.015
0.2836,1.2971,4.9912
0.2838,1.2663,4.87
0.2840,1.3045,5.0172
0.2842,1.3533,5.194
0.2844,1.3879,5.3266
0.2846,1.4394,5.5186
0.2848,1.5439,5.9039
0.2850,1.624,6.22
0.2852,1.654,6.3414
0.2854,1.6436,6.2917
0.2856,1.6189,6.2006
0.2858,1.5636,5.9917
0.2860,1.6381,6.2675
0.2862,1.6383,6.2844
0.2864,1.555,5.9621
0.2866,1.5284,5.8569
0.2868,1.5487,5.9378
0.2870,1.5529,5.9571
0.2872,1.5229,5.8447
0.2874,1.4916,5.7279
0.2876,1.5134,5.8056
0.2878,1.5126,5.8022
0.2880,1.5481,5.9417
0.2882,1.5432,5.9103
0.2884,1.5871,6.0882
0.2886,1.6214,6.2166
0.2888,1.5912,6.0943
0.2890,1.6001,6.1381
0.2892,1.6059,6.1572
0.2894,1.583,6.0662
0.2896,1.5687,6.0174
0.2898,1.5642,6.0034
0.2900,1.5335,5.8825
0.2902,1.537,5.902
0.2904,1.5368,5.8984
0.2906,1.5054,5.7717
0.2908,1.5404,5.9153
0.2910,1.4847,5.6953
0.2912,1.5517,5.9554
0.2914,1.5692,6.0225
0.2916,1.5355,5.8993
0.2918,1.4695,5.6457
0.2920,1.4833,5.696
0.2922,1.4635,5.6258
0.2924,1.4391,5.532
0.2926,1.479,5.6764
0.2928,1.5726,6.0358
0.2930,1.5993,6.1348
0.2932,1.5542,5.965
0.2934,1.549,5.9388
0.2936,1.5341,5.8941
0.2938,1.4939,5.7305
0.2940,1.5475,5.9455
0.2942,1.5642,6.0097
0.2944,1.555,5.9652
0.2946,1.557,5.979
0.2948,1.5682,6.0124
0.2950,1.602,6.1452
0.2952,1.603,6.1522
0.2954,1.6061,6.1609
0.2956,1.5346,5.9052
0.2958,1.4988,5.7555
0.2960,1.4737,5.6678
0.2962,1.4624,5.6186
0.2964,1.5574,5.9742
0.2966,1.5842,6.08
0.2968,1.5683,6.0223
0.2970,1.504,5.7755
0.2972,1.536,5.9012
0.2974,1.5489,5.9445
0.2976,1.5309,5.8787
0.2978,1.5024,5.7723
0.2980,1.5152,5.8152
0.2982,1.5163,5.8256
0.2984,1.5287,5.8732
0.2986,1.5429,5.9217
0.2988,1.5627,6.004
0.2990,1.5558,5.9742
0.2992,1.5585,5.9785
0.2994,1.5533,5.9709
0.2996,1.5309,5.8725
0.2998,1.5985,6.1351
0.3000,1.5871,6.0914
0.3002,1.6271,6.2449
0.3004,1.5803,6.0621
0.3006,1.5972,6.1363
0.3008,1.5923,6.1145
0.3010,1.5866,6.0927
0.3012,1.551,5.965
0.3014,1.5043,5.7734
0.3016,1.5281,5.8738
0.3018,1.5771,6.0529
0.3020,1.6017,6.1507
0.3022,1.5477,5.9464
0.3024,1.5532,5.9611
0.3026,1.5695,6.027
0.3028,1.5902,6.1064
0.3030,1.5949,6.1181
0.3032,1.6079,6.1777
0.3034,1.5802,6.0711
0.3036,1.508,5.8058
0.3038,1.371,5.2867
0.3040,1.3288,5.1185
0.3042,1.307,5.0398
0.3044,1.2589,4.857
0.3046,1.2177,4.7004
0.3048,1.2213,4.7167
0.3050,1.1889,4.5842
0.3052,1.2048,4.6507
0.3054,1.1794,4.5527
0.3056,1.1969,4.6153
0.3058,1.2063,4.654
0.3060,1.216,4.6912
0.3062,1.2016,4.6334
0.3064,1.2505,4.827
0.3066,1.253,4.8291
0.3068,1.2384,4.7728
0.3070,1.2697,4.8961
0.3072,1.2811,4.9349
0.3074,1.2399,4.781
0.3076,1.2511,4.8244
0.3078,1.3138,5.0582
0.3080,1.3446,5.1823
0.3082,1.2794,4.9384
0.3084,1.2534,4.833
0.3086,1.228,4.7351
0.3088,1.2285,4.737
0.3090,1.2643,4.8725
0.3092,1.2878,4.9606
0.3094,1.2702,4.903
0.3096,1.2272,4.7323
0.3098,1.2123,4.6696
0.3100,1.2175,4.6994
0.3102,1.2107,4.6683
0.3104,1.2199,4.7041
0.3106,1.2332,4.7552
0.3108,1.2296,4.7438
0.3110,1.2341,4.7585
0.3112,1.2402,4.7849
0.3114,1.2006,4.6344
0.3116,1.1554,4.4576
0.3118,1.1782,4.5432
0.3120,1.2385,4.7708
0.3122,1.2774,4.918
0.3124,1.3046,5.0281
0.3126,1.3427,5.1719
0.3128,1.3106,5.051
0.3130,1.2952,4.9944
0.3132,1.1988,4.6224
0.3134,1.1707,4.5117
0.3136,1.2438,4.7888
0.3138,1.3446,5.1796
0.3140,1.3246,5.0996
0.3142,1.346,5.1848
0.3144,1.3497,5.1937
0.3146,1.3449,5.1752
0.3148,1.3381,5.157
0.3150,1.3264,5.1041
0.3152,1.3335,5.134
0.3154,1.3347,5.1494
0.3156,1.2593,4.8585
0.3158,1.1964,4.611
0.3160,1.2225,4.7117
0.3162,1.2916,4.9754
0.3164,1.3155,5.0622
0.3166,1.3262,5.1085
0.3168,1.3175,5.0751
0.3170,1.3261,5.1054
0.3172,1.3261,5.108
0.3174,1.3549,5.211
0.3176,1.4009,5.3905
0.3178,1.3833,5.3256
0.3180,1.289,4.9654
0.3182,1.311,5.042
0.3184,1.323,5.0987
0.3186,1.309,5.0448
0.3188,1.291,4.973
0.3190,1.268,4.8919
0.3192,1.2136,4.6797
0.3194,1.186,4.5709
0.3196,1.2375,4.7719
0.3198,1.2665,4.8811
0.3200,1.2431,4.7934
0.3202,1.2781,4.926
0.3204,1.3138,5.0608
0.3206,1.2175,4.7018
0.3208,1.1105,4.2864
0.3210,1.1168,4.3085
0.3212,1.1271,4.3505
0.3214,1.1272,4.3464
0.3216,1.1272,4.3509
0.3218,1.1262,4.3426
0.3220,1.2115,4.6643
0.3222,1.2567,4.8459
0.3224,1.2718,4.8991
0.3226,1.2793,4.9277
0.3228,1.2727,4.9075
0.3230,1.2425,4.7835
0.3232,1.2296,4.7413
0.3234,1.2225,4.7141
0.3236,1.1963,4.6081
0.3238,1.1923,4.5928
0.3240,1.256,4.8405
0.3242,1.263,4.8627
0.3244,1.2598,4.8478
0.3246,1.2708,4.8953
0.3248,1.2863,4.9549
0.3250,1.2608,4.8516
0.3252,1.2907,4.969
0.3254,1.3406,5.1531
0.3256,1.3562,5.2212
0.3258,1.3077,5.0374
0.3260,1.3012,5.0147
0.3262,1.2554,4.8381
0.3264,1.2555,4.8386
0.3266,1.2466,4.7968
0.3268,1.307,5.0267
0.3270,1.3547,5.2128
0.3272,1.3529,5.2007
0.3274,1.3326,5.1306
0.3276,1.3139,5.0613
0.3278,1.2951,4.9888
0.3280,1.2433,4.7943
0.3282,1.2115,4.6643
0.3284,1.231,4.7441
0.3286,1.1959,4.6091
0.3288,1.1827,4.558
0.3290,1.1825,4.5622
0.3292,1.1477,4.4303
0.3294,1.1468,4.4196
0.3296,1.1655,4.4963
0.3298,1.1963,4.6081
0.3300,1.1972,4.6186
0.3302,1.1964,4.6086
0.3304,1.2006,4.6296
0.3306,1.1976,4.6181
0.3308,1.151,4.4404
0.3310,1.1604,4.4744
0.3312,1.1824,4.557
0.3314,1.1791,4.5441
0.3316,1.2142,4.6748
0.3318,1.2224,4.7088
0.3320,1.2338,4.7551
0.3322,1.2406,4.7789
0.3324,1.2445,4.7912
0.3326,1.2644,4.8679
0.3328,1.2977,4.9988
0.3330,1.2398,4.7755
0.3332,1.2327,4.7483
0.3334,1.2385,4.7658
0.3336,1.2362,4.7568
0.3338,1.2817,4.927
0.3340,1.3179,5.0765
0.3342,1.2981,4.9924
0.3344,1.3616,5.2368
0.3346,1.3199,5.0815
0.3348,1.2793,4.9226
0.3350,1.2583,4.8345
0.3352,1.324,5.0973
0.3354,1.2727,4.9024
0.3356,1.235,4.7574
0.3358,1.1762,4.5379
0.3360,1.183,4.5594
0.3362,1.1861,4.5714
0.3364,1.1313,4.3712
0.3366,1.1142,4.2918
0.3368,1.2386,4.7712
0.3370,1.2183,4.6954
0.3372,1.227,4.7264
0.3374,1.2125,4.6706
0.3376,1.2378,4.7704
0.3378,1.2196,4.6953
0.3380,1.2323,4.7444
0.3382,1.2862,4.9544
0.3384,1.303,5.0167
0.3386,1.2629,4.8572
0.3388,1.3074,5.0334
0.3390,1.2828,4.9364
0.3392,1.2455,4.7925
0.3394,1.2269,4.7308
0.3396,1.2227,4.7073
0.3398,1.2687,4.8795
0.3400,1.3008,5.0029
0.3402,1.437,5.5096
0.3404,1.5917,6.0899
0.3406,1.6556,6.341
0.3408,1.6841,6.4534
0.3410,1.6218,6.218
0.3412,1.5147,5.8194
0.3414,1.4432,5.5449
0.3416,1.4453,5.5472
0.3418,1.4407,5.5411
0.3420,1.4344,5.5139
0.3422,1.4836,5.694
0.3424,1.5175,5.8182
0.3426,1.5617,5.9971
0.3428,1.5189,5.8325
0.3430,1.481,5.687
0.3432,1.453,5.5941
0.3434,1.3307,5.115
0.3436,1.3887,5.3411
0.3438,1.4019,5.4
0.3440,1.3341,5.131
0.3442,1.3515,5.2031
0.3444,1.35,5.1893
0.3446,1.4471,5.548
0.3448,1.5299,5.8779
0.3450,1.5101,5.8048
0.3452,1.4863,5.7075
0.3454,1.4741,5.6663
0.3456,1.3942,5.376
0.3458,1.3048,5.0155
0.3460,1.3269,5.1087
0.3462,1.3806,5.3041
0.3464,1.4083,5.4163
0.3466,1.4219,5.463
0.3468,1.4878,5.7132
0.3470,1.4502,5.5715
0.3472,1.4484,5.5677
0.3474,1.4452,5.5525
0.3476,1.4248,5.4768
0.3478,1.4502,5.5802
0.3480,1.3934,5.3592
0.3482,1.3849,5.3291
0.3484,1.4726,5.6576
0.3486,1.4441,5.5482
0.3488,1.4206,5.4635
0.3490,1.4341,5.5211
0.3492,1.2838,4.9454
0.3494,1.291,4.973
0.3496,1.2933,4.979
0.3498,1.272,4.9046
0.3500,1.2447,4.7946
0.3502,1.2622,4.8594
0.3504,1.2767,4.9177
0.3506,1.3276,5.1058
0.3508,1.325,5.1037
0.3510,1.245,4.7931
0.3512,1.3178,5.0761
0.3514,1.3042,5.0262
0.3516,1.2966,4.9867
0.3518,1.4642,5.6223
0.3520,1.4809,5.7013
0.3522,1.3438,5.1789
0.3524,1.3118,5.0532
0.3526,1.2161,4.6917
0.3528,1.2394,4.7791
0.3530,1.2856,4.9469
0.3532,1.2859,4.9535
0.3534,1.2861,4.9539
0.3536,1.2633,4.8611
0.3538,1.2858,4.9478
0.3540,1.333,5.1347
0.3542,1.2796,4.9317
0.3544,1.2672,4.884
0.3546,1.2963,4.9909
0.3548,1.2957,4.9937
0.3550,1.2798,4.9271
0.3552,1.3018,5.0119
0.3554,1.2514,4.8229
0.3556,1.2427,4.792
0.3558,1.2468,4.8002
0.3560,1.2571,4.8423
0.3562,1.2805,4.935
0.3564,1.2674,4.8819
0.3566,1.2722,4.898
0.3568,1.2736,4.9058
0.3570,1.2689,4.8952
0.3572,1.2862,4.9518
0.3574,1.3451,5.1761
0.3576,1.316,5.0694
0.3578,1.3196,5.07
0.3580,1.3017,5.0167
0.3582,1.2175,4.6921
0.3584,1.2847,4.9487
0.3586,1.2877,4.9601
0.3588,1.2391,4.7781
0.3590,1.2391,4.7756
0.3592,1.2389,4.7722
0.3594,1.2768,4.9156
0.3596,1.3679,5.2611
0.3598,1.3394,5.1676
0.3600,1.1315,4.379
0.3602,1.0373,4.0039
0.3604,1.1453,4.4161
0.3606,1.0471,4.0479
0.3608,1.0374,4.0044
0.3610,1.1596,4.4715
0.3612,1.1134,4.3001
0.3614,1.0402,4.0216
0.3616,1.0644,4.1064
0.3618,1.0805,4.1729
0.3620,1.1188,4.3184
0.3622,1.0876,4.2001
0.3624,1.1038,4.2562
0.3626,1.1908,4.5919
0.3628,1.1728,4.5175
0.3630,1.1846,4.568
0.3632,1.1501,4.4348
0.3634,1.156,4.46
0.3636,1.1707,4.514
0.3638,1.1942,4.6
0.3640,1.1957,4.6081
0.3642,1.235,4.7549
0.3644,1.254,4.8279
0.3646,1.2508,4.818
0.3648,1.2551,4.8372
0.3650,1.1674,4.5016
0.3652,1.1261,4.3466
0.3654,1.1554,4.453
0.3656,1.1781,4.538
0.3658,1.1596,4.4739
0.3660,1.1604,4.4674
0.3662,1.2233,4.7121
0.3664,1.2369,4.7646
0.3666,1.1754,4.5298
0.3668,1.1533,4.4495
0.3670,1.1458,4.4226
0.3672,1.1407,4.3985
0.3674,1.1355,4.3716
0.3676,1.2095,4.6616
0.3678,1.1765,4.5318
0.3680,1.1767,4.5351
0.3682,1.1664,4.5025
0.3684,1.1299,4.3547
0.3686,1.1663,4.4903
0.3688,1.1788,4.5455
0.3690,1.1278,4.3533
0.3692,1.1144,4.3017
0.3694,1.1044,4.2541
0.3696,1.1734,4.5222
0.3698,1.2078,4.6525
0.3700,1.1926,4.5914
0.3702,1.1889,4.5866
0.3704,1.1685,4.5036
0.3706,1.1564,4.4545
0.3708,1.1641,4.4934
0.3710,1.0947,4.2213
0.3712,1.0681,4.1272
0.3714,1.0057,3.886
0.3716,0.9819,3.7863
0.3718,1.0985,4.2334
0.3720,1.1406,4.3934
0.3722,1.1744,4.5237
0.3724,1.172,4.5169
0.3726,1.1564,4.4545
0.3728,1.1276,4.3501
0.3730,1.1411,4.3976
0.3732,1.1663,4.4927
0.3734,1.2026,4.6324
0.3736,1.1881,4.5814
0.3738,1.121,4.3181
0.3740,1.1278,4.3533
0.3742,1.108,4.2702
0.3744,1.1095,4.2804
0.3746,1.1037,4.2535
0.3748,1.1433,4.4062
0.3750,1.1789,4.546
0.3752,1.1612,4.4708
0.3754,1.1461,4.4149
0.3756,1.1798,4.547
0.3758,1.188,4.5738
0.3760,1.1863,4.5718
0.3762,1.1834,4.5561
0.3764,1.2302,4.7339
0.3766,1.2332,4.7503
0.3768,1.2253,4.7173
0.3770,1.2025,4.6271
0.3772,1.1967,4.6143
0.3774,1.1425,4.3988
0.3776,1.1497,4.4264
0.3778,1.1621,4.4788
0.3780,1.198,4.61
0.3782,1.1687,4.5087
0.3784,1.1393,4.3909
0.3786,1.1881,4.579
